id,name,lat,lng
8014006,Mannheim-Käfertal,49.501558,8.503772
8014015,Mannheim ARENA,49.459786,8.516358
8014016,Mannheim-Seckenheim,49.450962,8.538107
8014017,Mannheim-Friedrichsfeld Süd,49.438144,8.572382000000001
8014018,Mannheim-Friedrichsfeld,49.44867,8.580125
8014020,Heidelberg Pfaffengrund/Wiebl.,49.411929,8.64157
8014031,Heidelberg-Kirchheim,49.379389,8.675383
8014033,St Ilgen-Sandhausen,49.341268,8.668714999999999
8014036,Rot-Malsch,49.243384999999996,8.65221
8014037,Bad Schönborn-Kronau,49.219345000000004,8.646821000000001
8014038,Bad Schönborn Süd,49.200001,8.641924000000001
8014040,Bruchsal,49.124621999999995,8.589649
8014041,Untergrombach,49.087651,8.54829
8014042,Weingarten (Baden),49.059101,8.521224
8014048,Mannheim-Neckarau,49.455545,8.494792
8014051,Mannheim-Rheinau,49.424091,8.534944
8014061,Schwetzingen,49.383434,8.578679
8014062,Oftersheim,49.373505,8.579013
8014064,Neulussheim,49.292199,8.530075
8014066,Waghäusel,49.248186,8.508313000000001
8014067,Wiesental,49.225458,8.50239
8014069,Friedrichstal (Baden),49.101299,8.474278
8014070,Blankenloch,49.066528000000005,8.464729
8014081,Karlsruhe-Knielingen,49.026695000000004,8.341171000000001
8014083,Karlsruhe-Mühlburg,49.014557,8.351125999999999
8014087,Rheinsheim,49.229156,8.415966000000001
8014088,Philippsburg (Baden),49.231621000000004,8.454023
8014089,Huttenheim (D),49.197162,8.472636
8014090,Karlsdorf,49.144484000000006,8.547872
8014094,Bretten,49.0369,8.693448
8014095,Karlsruhe-West,49.002159000000006,8.362950999999999
8014096,Eppingen,49.136001,8.914663000000001
8014113,Heidelberg Schlierbach/Ziegelh,49.415309,8.760564
8014114,Neckargemünd,49.393678,8.788425
8014116,Neckarsteinach,49.404909,8.841429
8014118,Neckarhausen b Neckarsteinach,49.416954,8.879703
8014119,Hirschhorn (Neckar),49.442668,8.896055
8014121,Eberbach,49.465768,8.984152
8014122,Lindach,49.416918,9.00646
8014123,Zwingenberg (Baden),49.416028999999995,9.04283
8014125,Binau,49.372589000000005,9.083631
8500213,Oberbuchsiten,47.305244,7.771710000000001
8014130,Neckarzimmern,49.316563,9.137577
8014131,Hassmersheim,49.30403,9.154129
8014132,Gundelsheim (Neckar),49.282933,9.157869999999999
8014134,Offenau,49.246414,9.165293
8014149,Neckarburken,49.378383,9.163721
8014152,Oberschefflenz,49.416925,9.27885
8014153,Eicholzheim,49.432439,9.290317
8014154,Seckach,49.441157000000004,9.338469
8014157,Buchen (Odenw),49.523528999999996,9.327179
8014158,Hainstadt(Baden),49.543058,9.326884
8014159,Walldürn,49.578022999999995,9.367542
8014163,Rippberg,49.624722,9.291189
8014165,Adelsheim Nord,49.421490000000006,9.392754
8014170,Reilsheim,49.353966,8.778836
8014184,Zuzenhausen (D),49.297394,8.821439
8014185,Hoffenheim,49.272037,8.838411
8014186,Sinsheim(Elsenz) Hbf,49.250353000000004,8.8751
8014187,Steinsfurt,49.235822,8.907978
8014189,Reihen,49.216431,8.920591
8014190,Ittlingen,49.187119,8.93458
8014195,Babstadt,49.240196000000005,9.060708
8014196,Bad Rappenau,49.237765,9.101529
8014228,Karlsruhe Hbf,48.993515,8.402181
8014238,Ettlingen West,48.947182,8.387878
8014241,Muggensturm,48.876805,8.274293
8014245,Rastatt,48.860483,8.215622999999999
8014251,Kuppenheim,48.834128,8.256112
8014254,Gaggenau,48.805772,8.319977
8014255,Hörden,48.781523,8.345189999999999
8014256,Gernsbach,48.768307,8.336714
8014261,Forbach(Schwarzw),48.680399,8.361491000000001
8014266,Schönmünzach,48.605345,8.369354
8014270,Klosterreichenbach,48.526627000000005,8.399008
8014271,Baiersbronn Bf,48.504104,8.371868
8014277,Baden-Baden,48.790327000000005,8.190831
8014281,Bühl (Baden),48.696676000000004,8.129299000000001
8014288,Renchen (D),48.592659999999995,8.007138000000001
8014289,Appenweier,48.541461,7.97319
8014318,Friesenheim (Baden),48.381589,7.862947999999999
8014324,Orschweier,48.274192,7.790280999999999
8014326,Herbolzheim (Breisgau),48.223865999999994,7.767638000000001
8014327,Kenzingen,48.194451,7.764094
8014328,Riegel-Malterdingen,48.151969,7.77085
8014329,Köndringen,48.137458,7.802925
8014330,Teningen-Mundingen,48.128777,7.824408
8014331,Emmendingen,48.119454,7.847511
8014347,Gundelfingen (Breisgau),48.044025,7.874185000000001
8014348,Freiburg (D) Zähringen,48.024363,7.863734
8014349,Freiburg (D) Herdern,48.008237,7.850973
8503113,Blumenau,47.22367,8.842383
8014364,Freiburg (D) Wiehre,47.982413,7.854127
8014365,Freiburg (D) Littenweiler,47.981671999999996,7.895133
8014367,Kirchzarten,47.967936,7.959132
8014372,Hinterzarten,47.906278,8.106033
8014373,Titisee,47.903402,8.155069000000001
8014376,Feldberg-Bärental,47.871444,8.098294000000001
8014377,Altglashütten-Falkau,47.859392,8.114113
8014378,Aha,47.833224,8.134349
8014379,Schluchsee,47.816868,8.177126
8014380,Seebrugg,47.803515999999995,8.191115
8014384,Neustadt (Schwarzw),47.910198,8.210883
8014404,Freiburg (D) St. Georgen,47.975496,7.803006
8014405,Ebringen,47.960359999999994,7.76818
8014406,Schallstadt,47.955946999999995,7.753888000000001
8014407,Norsingen,47.93925,7.726196000000001
8014410,Heitersheim,47.879859,7.646194
8014411,Buggingen,47.855253999999995,7.628161
8014413,Müllheim (Baden),47.809743,7.599332
8014417,Schliengen,47.761598,7.568936999999999
8014419,Rheinweiler,47.709532,7.531642999999999
8014420,Kleinkems,47.686129,7.524661999999999
8014421,Istein,47.660889000000005,7.542942999999999
8014423,Eimeldingen,47.627947999999996,7.5956
8014428,Weil am Rhein,47.593965999999995,7.608416
8014429,Weil am Rhein-Ost,47.590629,7.63478
8029041,Stuttgart-Bad Cannstatt,48.801377,9.217531
8014440,Lörrach-Stetten,47.601418,7.659032000000001
8014444,Lörrach Brombach/Hauingen,47.637611,7.695207000000001
8014445,Steinen (D),47.641604,7.741561
8014449,Hausen-Raitbach,47.67931,7.8460410000000005
8014450,Zell (Wiesental),47.705626,7.849149000000001
8014458,Grenzach,47.5509,7.6595059999999995
8014460,Herten (Baden),47.549507,7.739663
8014462,Rheinfelden (D),47.556923,7.784209
8014463,Beuggen,47.581906,7.810915
8014464,Schwörstadt,47.591019,7.870328
8014466,Bad Säckingen,47.555857,7.9486300000000005
8014467,Murg (Baden),47.553452,8.018725
8014468,Laufenburg (Baden),47.563408,8.058311999999999
8014472,Dogern (D),47.608887,8.167356
8014478,Tiengen (Hochrhein),47.635471,8.272003
8014481,Erzingen (Baden),47.659541,8.430123
8014483,Neunkirch,47.689151,8.495384
8014484,Beringen Bad Bf,47.694897,8.574616
8014485,Neuhausen Bad Bf,47.682615000000006,8.612186
8014488,Trasadingen,47.665238,8.436803999999999
8014490,Thayngen,47.745502,8.7043
8014491,Bietingen,47.744017,8.738914999999999
8014492,Gottmadingen,47.737401,8.77543
8014497,Gengenbach,48.404659,8.010192
8014499,Biberach (Baden),48.338388,8.032762
8014502,Hausach,48.284924,8.181664999999999
8014513,Triberg,48.140004,8.236806
8014518,St Georgen (Schwarzw),48.123813,8.341955
8014521,Villingen (Schwarzw),48.058021999999994,8.465261
8014529,Donaueschingen,47.947786,8.498919
8014533,Geisingen,47.921341999999996,8.653951
8014534,Immendingen,47.936007000000004,8.729536
8014545,Weizen,47.768832,8.476514
8014546,Stühlingen,47.74703,8.451367999999999
8014554,Engen,47.856347,8.772786
8014556,Mühlhausen (b Engen),47.813658000000004,8.804391
8014558,Singen (Hohentwiel),47.758438,8.840383000000001
8014562,Mannheim Handelshafen,49.492622999999995,8.453917
8014563,Mannheim-Luzenberg,49.517201,8.477775
8014567,Mannheim-Neckarstadt,49.503633,8.459566
8014570,Böhringen-Rickelshausen,47.748732000000004,8.926651
8014571,Radolfzell,47.735873,8.968983999999999
8014581,Allensbach,47.714464,9.068852
8014582,Hegne,47.706037,9.099572
8014584,Konstanz-Petershausen,47.674092,9.173468
8509195,Filisur,46.675329,9.68229
8029765,Distelhausen,49.598233,9.683508
8014659,Neustadt-Böbig,49.354245,8.158313
8025420,Dudweiler,49.277299,7.0273509999999995
8515296,Brig Bahnhofplatz,46.319007,7.986386
8508256,Stalden i.E.,46.87095,7.622947999999999
8506103,Müllheim-Wigoltingen,47.588167999999996,9.015500999999999
8509255,Pontresina,46.490648,9.896077
8501300,Montreux,46.435875,6.910432000000001
8025465,Rentrisch,49.25977,7.079064999999999
8083840,Schopfheim-West,47.645540999999994,7.801715
8094402,Bruchsal Am Mantel,49.141181,8.56327
8518963,Solothurn Allmend,47.208876000000004,7.521428
8508058,Urtenen,47.028892,7.500645
8508301,Ringgenberg,46.703860999999996,7.899814
8070943,Dienheim,49.841353999999995,8.35714
8019057,Mainz-Laubenheim,49.961233,8.314183
8505405,Quartino,46.151303000000006,8.887319
8506010,Sirnach,47.461991999999995,9.000459
8022728,Ansbach,49.298032,10.578239
8507078,Wabern bei Bern,46.928658,7.445881
8072181,Friedrichsthal(Saar) Mitte,49.32716,7.093916
8500200,Pieterlen,47.171434999999995,7.34019
8029055,Esslingen (Neckar),48.73881,9.30008
8505119,Göschenen,46.665817,8.588796
8504011,Grandvaux,46.496942,6.722647
8503116,Uznach,47.224276,8.980675
8019344,Enkenbach,49.489933,7.899501
8500263,Im Holz,47.230909000000004,7.475007000000001
8507476,Blausee-Mitholz,46.52897,7.6754880000000005
8506000,Winterthur,47.500334,8.723799
8501116,Vufflens-la-Ville,46.576237,6.530762
8503402,Eglisau,47.572373,8.516535000000001
8029017,Ludwigsburg Pbf,48.891861999999996,9.18542
8516350,Buchrain,47.093644,8.356637
8500125,Courgenay,47.405218,7.124191000000001
8504221,Neuchâtel,46.996722999999996,6.9357050000000005
8029453,Magstadt,48.736106,8.965454
8029086,Geislingen (Steige),48.619358,9.841941
8019077,Ludwigshafen-Oggersheim,49.493188,8.381523
8506122,Uttwil,47.586022,9.339688
8506188,Bronschhofen AMP,47.481269,9.030909
8019275,Armsheim,49.808372,8.074113
8025348,Fremersdorf,49.410083,6.647867
8501048,Lonay-Préverenges,46.523123,6.519546
8025459,Homburg(Saar) Hbf,49.328082,7.337035
8501683,Stalden-Saas,46.231978000000005,7.870765
8502114,Rupperswil,47.403288,8.126944
8019255,Hochstätten(Pfalz),49.763342,7.829096000000001
8505412,Riazzino,46.175513,8.88532
8503220,Lachen,47.190069,8.852692
8029083,Gingen(Fils),48.661039,9.787825999999999
8501603,Gampel-Steg,46.306514,7.747575
8019356,Deidesheim,49.408349,8.192634
8502164,Gontenschwil,47.280403,8.144791
8506185,Oppikon,47.552064,9.062091
8503309,Kloten Balsberg,47.442287,8.570701
8517377,Bibenlos-Sonnenhof,47.353792,8.350274
8502229,Urdorf Weihermatt,47.380971,8.43033
8502011,Oberkirch LU,47.155232,8.114222
8503315,Dielsdorf,47.482414,8.459421
8029098,Lonsee,48.544967,9.917377
8500264,Oberdorf SO,47.235984,7.493763
8029034,Stuttgart Hbf,48.784084,9.181635
8503003,Zürich Stadelhofen,47.366611,8.548466000000001
8019755,Wilgartswiesen,49.209434,7.883823
8029771,Bronnbach (Tauber),49.715144,9.543516
8500016,Basel St. Johann,47.570296,7.572512
8019775,Pirmasens Hbf,49.205645000000004,7.598432000000001
8506200,Wattwil,47.299479,9.086463
8509183,Reichenau-Tamins,46.823664,9.412550999999999
8029573,Schwaikheim,48.86834,9.354942999999999
8069220,Lörrach Dammstrasse,47.595746999999996,7.675286
8025443,Bubach,49.411024,6.94821
8019350,Grünstadt,49.564384000000004,8.167962
8508396,Grafenort,46.870602000000005,8.372403
8029645,Roigheim,49.360833,9.341830999999999
8504142,Trey,46.779953000000006,6.916244
8504303,La Heutte,47.189484,7.225388000000001
8029523,Winterbach(b Schorndorf),48.798432,9.480994
8508003,Hindelbank,47.049557,7.5454
8029446,Renningen,48.775121,8.93235
8503233,Schwanden GL,46.996849,9.077447
8019103,Wörth (Rhein),49.045678,8.273146
8515992,Baar Neufeld,47.188488,8.517758
8500209,Deitingen,47.218218,7.618899000000001
8501663,Ulrichen,46.505018,8.308816
8507076,Belp,46.888884000000004,7.498635
8019023,Koblenz Hbf,50.350929,7.5883449999999995
8019029,Boppard Hbf,50.231413,7.586102
8019033,St. Goar,50.150155,7.714587
8019034,Oberwesel,50.104459999999996,7.731542
8502002,Brittnau-Wikon,47.262663,7.957022
8019039,Bingen(Rhein) Hbf,49.968728999999996,7.884263000000001
8019041,Bingen(Rhein) Stadt,49.969746,7.902985
8019059,Nackenheim,49.919106,8.341885000000001
8019060,Nierstein,49.872002,8.34281
8019062,Guntersblum,49.79198,8.351257
8019065,Osthofen,49.705422999999996,8.325988
8504228,Twann,47.093656,7.156491
8019068,Worms Hbf,49.63494,8.356448
8019072,Bobenheim,49.588139,8.35032
8019080,Ludwigshafen(Rhein) BASF Süd,49.493971,8.43896
8019082,Ludwigshafen(Rhein) Hbf,49.477987,8.433402000000001
8019089,Schifferstadt,49.39291,8.364945
8019092,Speyer Hbf,49.324119,8.427949
8019094,Berghausen (Pfalz),49.295449,8.406172999999999
8019095,Heiligenstein(Pfalz),49.28566,8.393726
8019097,Germersheim,49.225402,8.365282
8019098,Sondernheim,49.194981,8.360272
8019099,Bellheim,49.188303000000005,8.29456
8019100,Rülzheim (D),49.160871,8.290446000000001
8019101,Rheinzabern,49.119537,8.274166000000001
8019102,Jockgrim,49.092289,8.272272000000001
8019104,Hagenbach,49.01628,8.253223
8019181,Münster-Sarmsheim,49.947388000000004,7.898033
8019183,Langenlonsheim,49.901371999999995,7.899887
8019184,Bretzenheim(Nahe),49.874587,7.898692
8019186,Bad Kreuznach,49.842399,7.866435000000001
8517527,Zug Casino,47.162317,8.515186
8019222,Welgesheim-Zotzenheim,49.878575,7.956653
8019223,Sprendlingen(Rheinh),49.858947,7.981795
8019224,Gau Bickelheim,49.840292,8.020291
8019225,Wallertheim,49.832648,8.049458
8019230,Gensingen-Horrweiler,49.89826,7.938188
8019242,Lauterecken-Grumbach,49.653709,7.5907100000000005
8029286,Kirchheim(Teck)-Ötlingen,48.657764,9.416291000000001
8019254,Altenbamberg,49.786857,7.830744999999999
8019256,Alsenz,49.727495000000005,7.817189
8019261,Rockenhausen,49.628384999999994,7.81727
8019263,Winnweiler,49.570547999999995,7.855955000000001
8019276,Albig,49.771375,8.116579
8019277,Alzey,49.7502,8.109749
8019292,Harxheim-Zell,49.630213,8.219806
8019327,Nieder Flörsheim-Dalsheim,49.656901,8.204274
8019328,Gundersheim(Rheinh),49.690166999999995,8.196596000000001
8019329,Eppelsheim(Rheinhess),49.700063,8.162882000000002
8019335,Monsheim (D),49.633666,8.208162
8019336,Wachenheim-Mölsheim,49.635362,8.168439
8019338,Albisheim(Pfrimm),49.644776,8.096752
8019339,Marnheim,49.623021,8.039141
8019340,Göllheim-Dreisen,49.599376,8.016444
8019348,Bockenheim-Kindenheim,49.606871999999996,8.188253999999999
8019349,Albsheim(Eis),49.580683,8.178998
8019351,Kirchheim(Weinstr),49.537163,8.181452
8019352,Freinsheim,49.501492999999996,8.205192
8019353,Erpolzheim,49.488326,8.210697
8019354,Bad Dürkheim,49.460633,8.170701
8019355,Wachenheim (Pfalz),49.4393,8.191152
8019359,Bad Dürkheim-Trift,49.466415999999995,8.193072
8019362,Mertesheim,49.569195,8.133923
8019363,Ebertsheim,49.564004,8.108236999999999
8019364,Eisenberg (Pfalz),49.554483000000005,8.070582
8019365,Ramsen (D),49.534971,8.02113
8019383,Flomersheim,49.513958,8.333801
8019384,Lambsheim,49.511863,8.283476
8019404,Neustadt (Weinstr) Hbf,49.349553,8.140757
8019405,Lambrecht (Pfalz),49.373336,8.074391
8019407,Frankenstein(Pfalz),49.438867,7.9698020000000005
8019408,Hochspeyer,49.443993,7.904244
8019420,Maikammer-Kirrweiler,49.30558,8.147177000000001
8019422,Edesheim (Pfalz),49.263736,8.139075
8019423,Knöringen-Essingen,49.238170000000004,8.148264999999999
8019426,Landau (Pfalz) Hbf,49.197741,8.126204
8019428,Landau (Pfalz) West,49.195747999999995,8.107052000000001
8019430,Insheim,49.157624,8.152132
8019431,Rohrbach (Pfalz),49.138017,8.14152
8019432,Winden (Pfalz),49.095452,8.122479
8019433,Schaidt (Pfalz),49.061238,8.079775999999999
8019467,Barbelroth,49.104118,8.070307000000001
8019469,Bad Bergzabern,49.103209,8.002787
8019471,Kandel,49.07914,8.198025
8501114,Eclépens,46.657185,6.55242
8504184,Courtepin,46.86777,7.122503999999999
8503400,Bülach,47.523942,8.536188000000001
8022641,Kleinheubach,49.721423,9.207476
8019660,Albersweiler(Pfalz),49.21847,8.024464
8019665,Annweiler am Trifels,49.205386,7.966149000000001
8019672,Bundenthal-Rumbach,49.102353,7.806152
8019674,Busenberg-Schindhard,49.138868,7.799703
8019675,Contwig,49.24528,7.427916000000001
8019677,Dellfeld,49.227782,7.469169
8019682,Eisenbach-Matzenbach,49.494721000000006,7.456212
8019685,Galgenschanze,49.43549,7.744124
8019688,Glan-Münchweiler,49.470176,7.4448479999999995
8019689,Godramstein,49.20685,8.076027999999999
8019690,Hauenstein(Pfalz),49.20139,7.830252000000001
8019691,Hauptstuhl,49.401973999999996,7.4909490000000005
8019692,Heinzenhausen,49.625703,7.606902000000001
8019695,Hirschhorn (Pfalz),49.515588,7.681008
8019699,Kaiserslautern Pfaffwerk,49.434714,7.7512479999999995
8019701,Kaiserslautern West,49.447534999999995,7.7498119999999995
8019702,Hinterweidenthal,49.201568,7.747675999999999
8019704,Katzweiler,49.500082,7.700935
8019706,Kennelgarten,49.440998,7.733013000000001
8019709,Vogelweh,49.438534999999995,7.706011
8019710,Kreimbach-Kaulbach,49.55149,7.631296000000001
8019712,Lampertsmühle-Otterbach,49.483662,7.729408
8019714,Landstuhl,49.416287,7.565931
8019715,Lohnweiler,49.635799,7.59967
8019719,Münchweiler(Rodalben),49.221354999999996,7.700417
8019721,Obermohr,49.456253000000004,7.501411999999999
8019722,Niedermohr,49.458428999999995,7.471588000000001
8019723,Schifferstadt Süd,49.374089,8.377314
8019724,Olsbrücken,49.538071,7.652759
8301113,Luino (I),45.995478999999996,8.735783999999999
8019729,Ramstein (D),49.448755,7.556715
8019730,Rammelsbach,49.542131,7.444075
8019731,Reckweilerhof,49.607333000000004,7.609151
8019732,Rehweiler,49.48516,7.440581
8019735,Rieschweiler,49.244747,7.5074380000000005
8019737,Rinnthal,49.217075,7.927917999999999
8019738,Rodalben,49.239238,7.631711999999999
8019740,Rossbach(Pfalz),49.572112,7.623253999999999
8019744,Siebeldingen-Birkweiler,49.209270000000004,8.042565
8019746,Steinalben,49.316247,7.651484
8019747,Steinwenden,49.454175,7.5247850000000005
8019748,Thaleischweiler-Fröschen,49.261373999999996,7.5781410000000005
8019750,Theisbergstegen,49.518978000000004,7.448372999999999
8019751,Untersulzbach,49.522537,7.663653999999999
8019753,Waldfischbach,49.288555,7.652035000000001
8019756,Wolfstein,49.58428,7.610287
8506206,Wil SG,47.46241,9.040983
8019773,Einsiedlerhof,49.431002,7.662227000000001
8019782,Stambach(Pfalz),49.239171,7.456623
8019783,Höhmühlbach,49.243893,7.526028
8019787,Kapsweyer (D),49.038878000000004,8.022177000000001
8503525,Otelfingen Golfpark,47.455813,8.402097
8025470,Würzbach(Saar),49.244182,7.193441
8505302,Melide,45.955723,8.948352
8509401,Rüthi SG,47.286733,9.536046
8504403,Bargen,47.040157,7.261169000000001
8029758,Zimmern(Main-Tauber),49.595355,9.790510000000001
8508205,Signau,46.919629,7.72545
8506015,Räterschen,47.498676,8.794997
8020348,München Hbf Gl. 27-36,48.141529,11.556708
8506198,Tägerwilen Dorf,47.653719,9.139547
8508174,Gutenburg,47.181575,7.793264
8029393,Nufringen,48.620278000000006,8.889796
8029637,Bad Friedrichshall-Jagstfeld,49.231571,9.199771
8504219,Auvernier,46.979632,6.877706
8504205,Gorgier-St-Aubin,46.899066,6.781025
8506168,Tägerschen,47.509366,9.02478
8504487,Rosshäusern,46.934335,7.2968589999999995
8506008,Wila,47.417771,8.848467
8504489,Bern Bümpliz Nord,46.945828000000006,7.389745
8503413,Kaiserstuhl AG,47.566447,8.419148
8029760,Gaubüttelbrunn,49.634319,9.854584
8029612,Walheim (Württ),49.010940999999995,9.152118
8034614,Singen (Htw) Industriegebiet,47.75945,8.872131
8501120,Lausanne,46.516779,6.629092999999999
8503289,Freienbach SOB,47.204204,8.759383
8507298,Wimmis,46.675594,7.635484
8025467,Schafbrücke,49.227940000000004,7.049237
8508304,Ebligen,46.752621999999995,7.990027
8509416,Unterterzen,47.113856,9.255007
8022610,Aschaffenburg Hbf,49.980557,9.143697
8507295,Därstetten,46.658864,7.495417999999999
8029392,Gärtringen,48.641121999999996,8.909113
8502113,Aarau,47.391356,8.051252999999999
8508266,Lützelflüh-Goldbach,47.004931,7.682736
8029522,Geradstetten,48.805203000000006,9.439753
8025425,Bildstock,49.337325,7.094341
8502123,Buchs AG,47.389737,8.069578
8029285,Wendlingen (Neckar),48.672961,9.373011
8029031,Stuttgart-Feuerbach,48.813673,9.169382
8505007,Brunnen,46.999175,8.610047999999999
8508001,Schönbühl SBB,47.018936,7.498923
8507495,Leissigen,46.655109,7.775013
8022228,Nürnberg-Schweinau,49.434377000000005,11.045403
8506045,Hettlingen,47.545438,8.694813
8500205,Bellach,47.208902,7.507859
8505217,Mezzovico,46.094282,8.928583999999999
8507481,Mülenen,46.637928,7.691139
8504480,St-Blaise-Lac,47.012094,6.98468
8506307,Horn,47.493177,9.463375
8029559,Trochtelfingen (Bopf),48.838365,10.401823
8505207,Bodio TI,46.380258000000005,8.906559
8507473,Hohtenn,46.322614,7.764546000000001
8507003,Gümligen,46.934315000000005,7.505501
8506305,Goldach,47.473797999999995,9.46699
8503300,Kempten,47.332037,8.804705
8509060,Schiers,46.967994,9.688356
8029538,Waldhausen (b Schorndorf),48.789184999999996,9.637927000000001
8508392,Dallenwil,46.93378,8.392058
8022629,Obernburg-Elsenfeld,49.840738,9.154222
8022637,Erlenbach (D),49.803633000000005,9.154436
8022639,Klingenberg (Main),49.781419,9.176549000000001
8022643,Breitendiel,49.691382,9.225052
8022644,Weilbach(Unterfr),49.668683,9.213165
8022645,Amorbach,49.645609,9.223147
8022646,Schneeberg im Odenwald,49.641099,9.250801
8022648,Miltenberg,49.706481,9.248467
8022650,Freudenberg (Main),49.743755,9.317981
8022651,Collenberg,49.771121,9.329719
8022652,Dorfprozelten,49.779377000000004,9.38216
8022654,Faulbach (Main),49.786932,9.437614
8022656,Hasloch (Main),49.789334999999994,9.482125
8022668,Würzburg Süd,49.788193,9.943503
8022717,Rosstal,49.400694,10.898632000000001
8022722,Wicklesgreuth,49.310689,10.71145
8022727,Sachsen (b Ansbach),49.29299,10.661498
8022742,Dombühl,49.252109999999995,10.298523
8022744,Schnelldorf,49.194325,10.178483
8501425,Les Evouettes,46.36286,6.879465
8506201,Lichtensteig,47.319696,9.083172
8029725,Stuttgart Flughafen,48.690647999999996,9.19263
8025184,Karthaus,49.71034,6.5968539999999996
8503119,Schänis,47.157655,9.043964
8508313,Sachseln,46.870961,8.238298
8508008,Herzogenbuchsee,47.188082,7.700946000000001
8029014,Bietigheim-Bissingen,48.947933,9.137557000000001
8029592,Benningen (Neckar),48.943614000000004,9.244504
8504200,Yverdon-les-Bains,46.781877,6.641145
8509369,Tirano,46.215161,10.166771
8029569,Goldberg(Württ),48.696909999999995,9.020430000000001
8023792,Hohensülzen (D),49.621788,8.214172999999999
8500202,Grenchen Süd,47.188767,7.398174000000001
8025446,Neunkirchen(Saar) Hbf,49.353291,7.176655
8504209,Colombier,46.96764,6.8488690000000005
8504215,Travers,46.942405,6.67656
8501015,Tannay,46.307635,6.181124
8503104,Meilen,47.269813,8.644293
8029288,Kirchheim(Teck) Süd,48.640260999999995,9.451788
8501001,La Plaine,46.17866,5.999996
8505000,Luzern,47.05017,8.31017
8504419,Biel Mett,47.144714,7.272475
8029015,Tamm(Württ),48.921605,9.125828
8029646,Sennfeld,49.378762,9.380517999999999
8501400,Aigle,46.316845,6.96368
8500127,Courtemaîche,47.455863,7.055371000000001
8504124,Dompierre,46.854399,6.985358
8025440,Wustweiler,49.398897,7.034824
8029732,Niederstetten,49.403573,9.915078999999999
8090289,Reichenberg(Unterfranken),49.731128999999996,9.912889999999999
8503211,Altendorf,47.193967,8.822888
8029397,Ergenzingen,48.489534,8.809857000000001
8503205,Au ZH,47.246817,8.643708
8507472,Ausserberg,46.312102,7.844347
8721214,Mommenheim,48.755848,7.641458999999999
8029416,Spaichingen,48.068987,8.740147
8024996,Kapellen-Drusweiler,49.105621,8.030754
8025468,Saarbrücken Ost,49.230425,7.018788000000001
8025292,Walhausen (Saar),49.5588,7.129374
8505410,Gerra (Gambarogno),46.122044,8.784962
8721246,Lauterbourg,48.967664,8.182903999999999
8507384,Lauterbrunnen,46.598434000000005,7.90809
8025286,Neubrücke (Nahe),49.606066,7.172700999999999
8029549,Aalen,48.841013000000004,10.096271
8025291,Türkismühle,49.580358000000004,7.114615
8025293,Namborn,49.523922,7.146277
8025294,Hofeld,49.511922,7.1597550000000005
8025298,Niederlinxweiler,49.432201,7.160695
8025300,Wiebelskirchen,49.371134999999995,7.1756649999999995
8508060,Grafenried,47.080121000000005,7.511606
8025340,Siersburg,49.361696,6.665361999999999
8025341,Hemmersdorf(Saar),49.353998,6.614569
8025342,Niedaltdorf,49.343539,6.594053
8025345,Dillingen (Saar),49.352709999999995,6.72215
8025347,Beckingen (Saar),49.386881,6.688021000000001
8025349,Merzig(Saar),49.436419,6.634192
8025351,Besseringen,49.475974,6.602558999999999
8025352,Mettlach,49.495476000000004,6.5983149999999995
8025354,Taben,49.552747,6.600316
8025355,Serrig,49.577132,6.569980999999999
8025356,Saarburg (Bz Trier),49.606455,6.557034
8025357,Schoden-Ockfen,49.636377,6.58097
8025359,Kanzem,49.669359,6.573666
8025360,Konz,49.695388,6.573294000000001
8025362,Ensdorf(Saar),49.302873999999996,6.776014999999999
8501689,Zermatt,46.024473,7.748296000000001
8025366,Völklingen (D),49.249091,6.8481559999999995
8029499,Eutingen (Baden),48.909846,8.743772
8025384,Luisenthal(Saar),49.249595,6.904214
8025385,Saarbrücken-Burbach,49.242166999999995,6.957086
8025419,Jägersfreude,49.265758,7.00497
8025423,Sulzbach (Saar) Altenwald,49.312078,7.078875999999999
8025424,Friedrichsthal (Saar),49.320060999999995,7.08913
8025431,Fischbach-Camphausen,49.304744,7.031132
8025434,Quierschied,49.324855,7.059386
8025435,Merchweiler,49.356029,7.0655470000000005
8025438,Schiffweiler,49.363371,7.129339999999999
8025439,Illingen(Saar),49.376422,7.048966
8025441,Dirmingen,49.415386,7.012377000000001
8025442,Eppelborn,49.408657,6.967189
8025444,Lebach,49.408332,6.9072309999999995
8025455,Bexbach,49.345698,7.254455999999999
8506378,Gais,47.360918,9.451172999999999
8025469,Hassel(Saar),49.263323,7.171309
8025471,Blieskastel-Lautzkirchen,49.249192,7.258191
8025472,Bierbach,49.26189,7.282011
8721316,Obermodern,48.842341999999995,7.546880000000001
8506208,Uzwil,47.436443,9.130971
8721347,Wissembourg,49.031645000000005,7.950014
8501501,Charrat-Fully,46.126803,7.126477
8503015,Zürich Wipkingen,47.393032,8.529359
8029560,Pflaumloch,48.84903,10.436925
8029367,Stuttgart-Vaihingen,48.726279,9.113226
8721374,Wingen-sur-Moder,48.920359999999995,7.381867999999999
8721378,Ingwiller,48.872642,7.476667
8503001,Zürich Altstetten,47.391481,8.48894
8502119,Lenzburg,47.391194,8.170378
8504123,Corcelles-Nord,46.835253,6.960286999999999
8506131,Kreuzlingen,47.652555,9.169065
8506048,Marthalen,47.631076,8.656097
